RuleSet	Average Value,	Connectedness	Chaos
754	46.048	15.0	1.658
755	51.514	21.855000000000000	0.0
756	12.378	-1.9400000000000000	0.0
757	11.891	-2.237	0.0
758	11.789	-2.051	0.0
759	12.563	-2.0310000000000000	0.0
760	11.507	-2.4340000000000000	0.0
761	12.454	-2.074	0.0
762	12.109	-0.8770000000000010	0.0
763	12.339	-1.4010000000000000	0.0
764	12.429	-0.843	0.0
765	12.698	-5.075	0.0
766	13.094	-5.530000000000000	0.0
767	13.126	-4.935000000000000	0.0
768	13.587	-5.95	0.0
769	13.069	-5.882000000000000	0.0
770	13.222	-5.26	0.0
771	12.883	-4.078000000000000	0.0
772	12.602	-4.781000000000000	0.0
773	12.576	-4.1850000000000000	0.0
774	11.411	-0.22200000000000000	0.0
775	11.443	0.2320000000000010	0.013
776	11.725	0.18100000000000100	0.0
777	11.981	-0.6900000000000000	0.0
778	12.07	-0.22000000000000100	0.0
779	12.339	-0.38400000000000000	0.0
780	11.283	1.1180000000000000	0.013
781	11.693	0.479000000000001	0.013
782	11.411	1.748000000000000	0.0
783	65.606	11.946000000000000	0.013
784	59.725	7.209000000000000	0.0
785	69.19	13.523000000000000	0.006
786	52.845	4.4140000000000000	0.198
787	47.251	8.939	0.077
788	48.877	7.328000000000000	1.28
789	76.589	12.169000000000000	0.006
790	62.515	7.646000000000000	2.054
791	77.907	12.973000000000000	0.0
792	20.422	22.080000000000000	0.186
793	20.442	21.833	0.397
794	19.226	22.814	0.653
795	17.715	20.489	0.096
796	16.826	19.870000000000000	0.058
797	16.979	20.653	0.115
798	16.589	23.573	1.082
799	16.755	22.464000000000000	0.736
800	15.386	24.449	1.229
801	80.352	10.427000000000000	0.058
802	65.005	4.578000000000000	0.954
803	85.619	8.730000000000000	0.09
804	49.702	13.563000000000000	11.84
805	29.024	25.816000000000000	1.389
806	50.586	15.499000000000000	17.83
807	88.429	7.368000000000000	0.013
808	61.626	10.514000000000000	9.843
809	86.029	9.287000000000010	0.032
810	11.328	-4.7460000000000000	0.0
811	10.81	-5.0520000000000000	0.0
812	11.219	-3.939000000000000	0.0
813	11.488	-5.9240000000000000	0.0
814	11.424	-6.361	0.0
815	11.302	-5.781	0.0
816	10.624	-2.0920000000000000	0.0
817	10.406	-4.402000000000000	0.0
818	10.573	-2.484	0.0
819	12.461	-7.1450000000000000	0.0
820	12.32	-7.171	0.0
821	12.134	-6.853000000000000	0.0
822	12.685	-7.545000000000000	0.0
823	12.742	-8.014000000000000	0.0
824	12.525	-7.109	0.0
825	12.09	-6.459	0.0
826	11.987	-6.868	0.0
827	11.859	-6.739	0.0
828	10.17	-2.4610000000000000	0.0
829	10.086	-2.7650000000000000	0.0
830	9.472	-2.1070000000000000	0.0
831	10.675	-4.283	0.0
832	10.515	-5.1290000000000000	0.0
833	10.522	-5.557	0.0
834	9.459	1.0870000000000000	0.0
835	9.933	-2.7890000000000000	0.0
836	9.85	3.34	0.0
837	11.904	-6.4400000000000000	0.0
838	12.128	-7.062	0.0
839	12.102	-6.761	0.0
840	12.346	-7.097	0.0
841	12.358	-7.263000000000000	0.0
842	12.147	-7.155	0.0
843	11.795	-6.552	0.0
844	11.846	-6.457	0.0
845	12.141	-6.988	0.0
846	11.565	-7.103	0.0
847	11.245	-6.542000000000000	0.0
848	11.373	-6.625000000000000	0.0
849	10.816	-6.423000000000000	0.0
850	10.579	-6.367000000000000	0.0
851	10.816	-6.593000000000000	0.0
852	11.962	-6.805	0.0
853	11.725	-6.785000000000000	0.0
854	11.84	-6.631	0.0
855	11.776	-6.4160000000000000	0.0
856	11.738	-6.715	0.0
857	11.942	-6.824	0.0
858	11.654	-6.8150000000000000	0.0
859	11.923	-6.951	0.0
860	11.795	-7.02	0.0
861	11.501	-6.367000000000000	0.0
862	11.693	-7.02	0.0
863	11.552	-6.192000000000000	0.013
864	8.57	-1.447	0.0
865	8.941	-2.615000000000000	0.0
866	8.96	-0.2190000000000010	0.013
867	9.453	-3.250000000000000	0.0
868	9.555	-3.4430000000000000	0.013
869	9.51	-3.42	0.0
870	8.006	5.9830000000000000	0.038
871	8.326	-1.0140000000000000	0.0
872	8.166	6.215	0.0
873	10.266	-4.78	0.013
874	10.867	-4.963000000000000	0.013
875	10.291	-4.554	0.013
876	10.426	-4.963	0.0
877	10.374	-4.938000000000000	0.0
878	10.592	-5.041	0.026
879	10.182	-4.305000000000000	0.013
880	9.715	-4.313	0.013
881	10.182	-4.415	0.026
882	10.362	31.323	0.461
883	6.694	1.229	0.0
884	10.125	32.155	0.294
885	8.173	-1.6640000000000000	0.0
886	8.186	-1.7360000000000000	0.013
887	7.878	-2.3340000000000000	0.0
888	16.019	45.817	0.506
889	6.739	0.45500000000000000	0.013
890	14.669	42.312	0.198
891	73.274	-0.6220000000000000	0.0
892	71.386	-2.497	0.0
893	77.216	1.7320000000000000	0.0
894	65.146	-5.408000000000000	0.019
895	65.178	-5.471999999999990	0.038
896	63.059	-5.465000000000000	0.352
897	88.358	2.756999999999990	0.0
898	71.827	-0.9099999999999970	2.022
899	91.667	3.1880000000000000	0.0
900	51.955	-0.1599999999999970	11.488
901	50.874	0.5769999999999980	10.95
902	50.323	1.4960000000000000	12.634
903	41.395	7.903000000000000	11.802
904	39.456	9.619	10.765
905	42.221	7.7350000000000100	13.114
906	53.92	2.8740000000000000	21.818
907	51.43	4.305	22.33
908	55.578	2.294000000000000	23.584
909	88.557	0.7150000000000030	0.0
910	75.776	-3.4470000000000000	0.454
911	94.266	1.6729999999999900	0.0
912	67.469	-2.3219999999999900	17.005
913	63.187	1.4640000000000000	21.197
914	68.032	0.5900000000000030	27.93
915	95.661	1.3000000000000000	0.0
916	74.406	-0.7970000000000110	8.57
917	97.92	1.2470000000000000	0.0
918	7.744	9.777000000000000	0.499
919	7.795	9.364000000000000	0.794
920	8.07	11.428	0.992
921	8.134	10.09	0.486
922	7.859	8.143000000000000	0.384
923	7.68	8.174	0.275
924	9.062	15.294000000000000	1.581
925	9.306	15.986000000000000	2.01
926	8.454	14.067	1.171
927	8.89	4.294000000000000	0.179
928	8.986	5.268000000000000	0.147
929	9.05	5.775000000000000	0.122
930	9.267	5.313000000000000	0.16
931	8.928	3.4560000000000000	0.154
932	9.139	3.6240000000000000	0.07
933	8.608	5.351000000000000	0.16
934	8.499	5.695	0.16
935	8.845	4.541000000000000	0.23
936	26.63	24.169	15.078
937	20.186	24.86	11.072
938	31.418	28.928000000000000	14.496
939	10.496	19.131	3.885
940	10.522	16.881	3.731
941	13.261	21.186000000000000	6.214
942	71.802	17.98000000000000	8.198
943	34.938	20.956000000000000	22.138
944	80.358	14.112000000000000	4.928
945	85.28	0.10800000000000400	0.0
946	75.494	-3.7680000000000000	0.518
947	90.682	1.5920000000000000	0.0
948	67.315	-7.402000000000000	0.646
949	67.763	-6.903000000000010	2.266
950	66.746	-5.209999999999990	8.717
951	93.952	0.9399999999999980	0.0
952	78.234	-2.3969999999999900	5.203
953	97.856	1.1430000000000000	0.0
954	61.69	1.6110000000000000	32.819
955	59.603	2.0180000000000000	34.381
956	62.214	1.5460000000000000	33.626
957	47.514	10.133000000000000	30.995
958	18.899	29.141	10.042
959	50.022	8.958000000000000	33.869
960	66.342	1.6640000000000000	37.504
961	62.451	2.4840000000000000	40.678
962	67.693	1.3830000000000000	39.744
963	93.466	0.8270000000000120	0.0
964	76.666	-3.462999999999990	3.328
965	96.877	1.186000000000010	0.0
966	70.438	2.914999999999990	32.813
967	59.238	10.089000000000000	33.344
968	73.299	2.9269999999999900	37.158
969	97.133	1.0	0.0
970	70.899	6.182000000000000	27.302
971	98.406	1.0539999999999900	0.0
972	5.184	8.335	0.019
973	4.813	0.3230000000000000	0.0
974	5.683	9.745000000000000	0.0
975	5.261	-0.07500000000000020	0.0
976	5.51	-0.8500000000000000	0.0
977	5.581	-1.1520000000000000	0.0
978	8.262	27.563000000000000	0.019
979	5.338	8.856000000000000	0.006
980	10.336	34.339	0.006
981	6.963	-3.114	0.0
982	6.72	-3.303	0.0
983	6.669	-3.2380000000000000	0.0
984	7.341	-4.072	0.0
985	7.507	-3.5960000000000000	0.0
986	7.29	-3.844	0.0
987	6.291	-2.998	0.0
988	7.059	-3.41	0.0
989	6.694	-2.093	0.0
990	14.63	40.811	0.038
991	7.962	30.402000000000000	0.077
992	17.018	42.534	0.019
993	4.659	-0.1949999999999990	0.0
994	4.934	2.8970000000000000	0.0
995	4.435	3.0330000000000000	0.0
996	19.648	45.083	0.026
997	6.624	26.48	0.058
998	22.464	43.188	0.013
999	8.051	-4.543	0.0
1000	8.403	-4.643000000000000	0.0
1001	8.179	-4.609	0.0
1002	8.762	-5.32	0.0
1003	8.48	-5.103000000000000	0.0
1004	8.659	-5.148000000000000	0.0
1005	7.974	-4.232	0.0
1006	8.058	-4.265	0.0
1007	8.013	-4.339	0.0
1008	9.542	-5.862	0.0
1009	9.946	-6.1900000000000000	0.0
1010	9.862	-6.252000000000000	0.0
1011	9.984	-6.154	0.0
1012	9.971	-6.513	0.0
1013	10.15	-6.414	0.0
1014	9.44	-5.872	0.0
1015	9.478	-5.705	0.0
1016	9.018	-5.558000000000000	0.0
1017	7.584	-4.367000000000000	0.0
1018	7.616	-3.9820000000000000	0.0
1019	7.859	-4.103	0.0
1020	7.661	-3.9960000000000000	0.0
1021	7.866	-4.489	0.0
1022	7.936	-4.337	0.0
1023	7.27	-3.6940000000000000	0.0
1024	7.322	-3.618	0.0
1025	7.13	-3.5510000000000000	0.0
1026	27.392	40.97800000000000	0.006
1027	17.107	40.777	0.23
1028	33.837	40.624000000000000	0.032
1029	4.448	3.7350000000000000	0.0
1030	4.198	1.7090000000000000	0.013
1031	4.749	1.737	0.0
1032	33.83	40.146	0.038
1033	16.307	42.72	0.186
1034	42.01	37.703000000000000	0.006
1035	6.618	-2.0730000000000000	0.0
1036	6.509	-2.367	0.0
1037	6.835	-1.6030000000000000	0.0
1038	6.944	-2.8200000000000000	0.0
1039	7.238	-2.5410000000000000	0.0
1040	6.899	-2.4350000000000000	0.0
1041	6.291	-1.2810000000000000	0.0
1042	6.227	-2.1670000000000000	0.0
1043	6.291	-0.41600000000000000	0.0
1044	49.306	31.785000000000000	0.0
1045	26.438	37.399	0.102
1046	51.539	32.911	0.006
1047	4.422	12.148	0.077
1048	3.693	5.406000000000000	0.026
1049	4.058	8.698	0.045
1050	52.243	32.392	0.006
1051	17.274	44.008000000000000	0.755
1052	54.387	30.889000000000000	0.0
1053	4.467	-1.5300000000000000	0.0
1054	4.576	-1.3240000000000000	0.0
1055	4.448	-0.9950000000000010	0.0
1056	5.024	-1.823	0.0
1057	5.126	-2.3640000000000000	0.0
1058	4.966	-2.067	0.0
1059	4.134	-0.28300000000000000	0.0
1060	4.365	-0.5340000000000000	0.0
1061	4.16	-0.391	0.0
1062	6.08	-2.712	0.0
1063	6.054	-3.0940000000000000	0.0
1064	6.048	-2.622	0.0
1065	7.264	-3.4970000000000000	0.0
1066	7.034	-3.428	0.0
1067	6.566	-3.3620000000000000	0.0
1068	5.651	-2.48	0.0
1069	5.632	-2.6210000000000000	0.0
1070	5.965	-3.014	0.0
1071	4.794	-1.4230000000000000	0.0
1072	5.114	-1.6720000000000000	0.0
1073	5.107	-1.4100000000000000	0.0
1074	5.798	-2.142	0.0
1075	5.472	-1.9190000000000000	0.0
1076	5.395	-2.1030000000000000	0.0
1077	4.736	-0.8170000000000000	0.0
1078	5.082	-1.7130000000000000	0.0
1079	4.954	-1.4660000000000000	0.0
1080	3.91	-0.5960000000000000	0.0
1081	3.43	-0.0950000000000002	0.0
1082	3.302	-0.516	0.0
1083	4.218	-1.088	0.0
1084	4.461	-0.8740000000000000	0.0
1085	4.038	-1.0860000000000000	0.0
1086	4.083	-0.41900000000000000	0.0
1087	4.128	-0.988	0.0
1088	4.128	-0.581	0.0
1089	2.541	-0.11700000000000000	0.0
1090	2.861	-0.6240000000000000	0.0
1091	2.701	-0.03500000000000010	0.0
1092	1.843	-0.845	0.0
1093	1.594	-0.54	0.0
1094	2.003	-1.2840000000000000	0.0
1095	3.923	-1.3130000000000000	0.0
1096	4.026	-1.7010000000000000	0.0
1097	3.987	-1.6800000000000000	0.0
1098	6.426	-3.3760000000000000	0.0
1099	6.579	-3.6120000000000000	0.0
1100	6.662	-3.7440000000000000	0.0
1101	7.123	-3.7870000000000000	0.0
1102	7.046	-3.935	0.0
1103	7.11	-4.095000000000000	0.0
1104	6.906	-3.6850000000000000	0.0
1105	7.258	-3.83	0.0
1106	6.874	-4.023	0.0
1107	6.822	-3.4450000000000000	0.0
1108	7.296	-3.8970000000000000	0.0
1109	6.938	-3.7210000000000000	0.0
1110	7.789	-4.317	0.013
1111	7.987	-4.481	0.038
1112	7.539	-4.112	0.013
1113	6.938	-3.2360000000000000	0.013
1114	7.085	-3.596	0.013
1115	6.509	-3.1540000000000000	0.0
1116	9.114	-5.743	0.013
1117	8.89	-5.704000000000000	0.0
1118	9.005	-5.709000000000000	0.0
1119	9.19	-5.638	0.0
1120	9.197	-5.691000000000000	0.0
1121	8.902	-5.469000000000000	0.0
1122	9.12	-5.866	0.013
1123	8.678	-5.203000000000000	0.0
1124	8.538	-4.855	0.0
1125	5.818	-2.9300000000000000	0.0
1126	6.541	-3.0920000000000000	0.013
1127	5.632	-2.5070000000000000	0.013
1128	7.059	-4.067	0.013
1129	6.739	-4.021	0.013
1130	7.507	-4.3310000000000000	0.0
1131	5.421	-2.765	0.0
1132	5.882	-2.6450000000000000	0.051
1133	5.062	-1.822	0.013
1134	55.686	24.098000000000000	1.274
1135	30.982	34.147000000000000	1.824
1136	60.083	24.612000000000000	1.146
1137	5.165	1.077	0.134
1138	4.896	1.5580000000000000	0.192
1139	5.184	4.353000000000000	0.192
1140	73.549	16.699000000000000	0.749
1141	47.053	22.477000000000000	4.685
1142	71.334	19.930000000000000	0.781
1143	7.232	-2.309	0.051
1144	7.565	-1.548	0.026
1145	7.616	-1.8280000000000000	0.045
1146	7.494	-2.338	0.045
1147	7.654	-2.46	0.134
1148	7.782	-2.385	0.09
1149	6.867	-2.4290000000000000	0.058
1150	6.925	-1.9000000000000000	0.07
1151	6.867	-1.928	0.16
1152	86.88	5.0460000000000100	0.275
1153	72.314	-0.16399999999998700	1.21
1154	90.202	5.650000000000010	0.429
1155	7.443	26.876000000000000	2.624
1156	6.074	16.226	1.581
1157	8.365	32.167000000000000	3.699
1158	94.246	3.2080000000000000	0.186
1159	65.35	8.765	18.349
1160	93.677	4.288000000000000	0.269
1161	8.845	-4.314000000000000	0.096
1162	9.082	-4.255000000000000	0.224
1163	8.774	-4.325000000000000	0.115
1164	9.075	-4.747000000000000	0.173
1165	8.928	-4.376000000000000	0.096
1166	8.627	-4.204000000000000	0.16
1167	8.595	-3.6900000000000000	0.166
1168	8.698	-4.338	0.115
1169	8.896	-3.500000000000000	0.186
1170	9.133	-4.569000000000000	0.205
1171	9.158	-4.9560000000000000	0.115
1172	9.274	-4.702000000000000	0.083
1173	9.03	-4.6980000000000000	0.083
1174	9.35	-4.610000000000000	0.243
1175	9.325	-5.070000000000000	0.134
1176	9.357	-4.526000000000000	0.154
1177	9.107	-4.873000000000000	0.122
1178	9.44	-5.118000000000000	0.109
1179	8.486	-4.103000000000000	0.186
1180	8.557	-4.041	0.09
1181	8.045	-3.58	0.166
1182	8.262	-3.8470000000000000	0.09
1183	8.429	-4.234	0.134
1184	8.307	-4.127000000000000	0.109
1185	7.782	-3.495	0.109
1186	7.77	-3.3120000000000000	0.102
1187	7.584	-3.2590000000000000	0.115
1188	86.522	0.23299999999999000	0.019
1189	75.482	-3.8559999999999900	0.333
1190	91.821	1.6200000000000000	0.026
1191	62.669	0.44200000000000000	16.224
1192	57.741	3.199000000000000	21.946
1193	59.878	3.7790000000000000	24.749
1194	94.598	0.992999999999995	0.0
1195	75.226	0.2609999999999960	14.368
1196	97.632	1.2020000000000000	0.013
1197	6.918	14.509	3.11
1198	5.926	8.167	1.536
1199	7.462	19.618	4.845
1200	5.901	1.976	0.262
1201	6.259	0.9620000000000000	0.301
1202	5.766	3.460000000000000	0.467
1203	14.822	30.196	11.846
1204	11.77	25.818	8.73
1205	17.261	29.430000000000000	13.126
1206	92.608	0.6700000000000020	0.0
1207	76.966	-3.669000000000000	2.016
1208	97.222	1.0480000000000000	0.0
1209	67.354	3.226000000000000	37.357
1210	42.918	19.273000000000000	29.914
1211	69.542	2.7830000000000000	40.614
1212	96.781	0.8909999999999910	0.0
1213	67.213	9.795000000000000	31.053
1214	98.406	0.9419999999999930	0.0
1215	64.038	-2.5999999999999900	0.397
1216	63.814	-3.0720000000000000	0.41
1217	65.869	-1.1829999999999900	0.282
1218	61.478	-4.685000000000000	0.262
1219	61.402	-4.6740000000000000	0.211
1220	60.755	-4.994	0.486
1221	76.8	3.6260000000000000	0.179
1222	66.765	-1.382000000000010	1.203
1223	77.107	4.148000000000000	0.179
1224	56.576	-6.348000000000000	1.562
1225	57.05	-6.558	1.696
1226	55.923	-5.986000000000000	2.899
1227	56.582	-6.295000000000000	2.061
1228	56.787	-6.5220000000000000	2.074
1229	56.154	-6.383000000000000	2.528
1230	52.672	-2.675000000000000	14.47
1231	52.864	-2.3360000000000000	14.4
1232	52.32	-2.0690000000000000	13.952
1233	86.925	0.9170000000000020	0.0
1234	75.098	-3.034000000000010	0.218
1235	92.333	2.210000000000010	0.0
1236	66.016	-3.1610000000000100	10.458
1237	63.872	-1.7580000000000000	14.413
1238	65.498	0.37599999999999100	19.354
1239	94.982	1.726000000000000	0.0
1240	73.376	-0.5030000000000000	6.285
1241	96.966	1.6350000000000100	0.0
1242	42.067	-0.9159999999999970	26.08
1243	42.317	-0.8999999999999990	26.611
1244	42.099	-0.7359999999999970	26.746
1245	41.978	-0.8020000000000000	27.283
1246	42.016	-1.1920000000000000	26.221
1247	41.21	-0.8389999999999990	26.534
1248	43.814	-0.25200000000000200	28.422
1249	43.379	-0.22999999999999700	27.43
1250	44.006	0.03499999999999660	27.533
1251	40.019	0.5420000000000020	28.806
1252	39.782	0.5760000000000010	28.371
1253	40.256	0.10000000000000100	28.659
1254	39.981	0.07600000000000050	29.434
1255	40.051	0.796999999999997	29.005
1256	39.354	0.9919999999999970	28.019
1257	41.363	0.6610000000000010	29.37
1258	41.235	0.0870000000000033	29.914
1259	41.056	0.23800000000000000	28.973
1260	49.37	1.6230000000000000	30.598
1261	48.672	0.8960000000000010	31.686
1262	50.074	1.9340000000000000	31.546
1263	47.52	0.6989999999999980	33.491
1264	46.573	0.5429999999999990	32.685
1265	47.757	0.5860000000000060	32.614
1266	59.501	6.081000000000000	28.41
1267	51.712	1.9370000000000000	33.523
1268	64.0	7.105000000000000	26.637
1269	80.154	-0.828000000000003	0.0
1270	75.168	-3.403000000000010	0.141
1271	86.182	1.4850000000000000	0.0
1272	67.411	-6.945	0.307
1273	67.629	-6.9140000000000000	0.358
1274	65.587	-5.990000000000000	5.19
1275	92.922	0.8840000000000000	0.0
1276	77.107	-2.355000000000000	4.672
1277	97.325	1.2509999999999900	0.013
1278	59.194	-0.365000000000002	28.531
1279	58.605	-1.0520000000000000	28.826
1280	60.064	-0.6109999999999970	29.267
1281	53.37	1.6850000000000000	34.086
1282	52.806	3.3190000000000000	34.022
1283	54.24	1.6020000000000000	34.285
1284	63.501	1.0020000000000000	34.867
1285	61.926	1.0020000000000000	36.051
1286	64.614	0.48699999999999500	35.994
1287	90.95	0.4579999999999980	0.0
1288	77.44	-3.3030000000000000	2.675
1289	96.378	1.188999999999990	0.0
1290	68.973	1.093999999999990	28.851
1291	62.419	4.977000000000000	32.224
1292	69.856	2.2350000000000000	35.802
1293	96.576	0.9210000000000070	0.0
1294	75.77	2.109000000000010	21.658
1295	98.355	0.9889999999999900	0.0
1296	34.598	4.592000000000000	29.907
1297	34.387	4.527000000000000	29.837
1298	33.786	5.1230000000000000	29.6
1299	33.818	4.264000000000000	29.594
1300	32.576	4.885000000000000	28.87
1301	33.6	3.943000000000000	29.44
1302	35.622	6.379000000000000	28.698
1303	35.526	4.537000000000000	30.214
1304	36.582	5.755000000000000	30.464
1305	31.462	5.194000000000000	29.139
1306	31.162	4.954000000000000	29.619
1307	31.891	4.57	30.144
1308	30.726	4.975000000000000	28.672
1309	30.65	5.814	29.376
1310	31.059	5.367000000000000	30.125
1311	32.282	4.321000000000010	30.394
1312	32.576	4.507000000000000	31.034
1313	31.418	5.4680000000000000	29.734
1314	73.914	9.714000000000000	13.19
1315	43.974	6.923000000000000	30.97
1316	79.706	8.432000000000000	10.758
1317	39.238	4.081000000000000	33.664
1318	38.899	4.290000000000000	33.882
1319	39.462	4.191000000000000	34.131
1320	92.435	3.9110000000000000	2.381
1321	50.643	6.969000000000000	31.808
1322	93.926	3.3330000000000000	2.15
1323	22.15	9.333000000000000	21.498
1324	22.739	8.784000000000000	22.253
1325	23.565	9.27	22.835
1326	21.216	9.866	19.808
1327	23.034	7.620000000000000	22.726
1328	22.182	8.523	21.766
1329	22.118	8.673000000000000	21.728
1330	22.784	9.133000000000000	22.24
1331	23.827	8.291	23.347
1332	17.318	11.521000000000000	15.206
1333	19.187	10.203	17.798
1334	17.715	11.318000000000000	16.582
1335	15.667	11.324	13.766
1336	16.474	10.993000000000000	14.656
1337	15.578	11.045000000000000	13.293
1338	19.027	11.195	17.382
1339	19.014	10.0	18.163
1340	20.774	9.228000000000000	19.514
1341	27.085	7.683	27.949
1342	27.302	7.130000000000000	27.981
1343	28.218	6.8750000000000000	28.986
1344	26.176	7.278000000000000	27.136
1345	26.624	8.039000000000000	28.39
1346	27.078	7.530000000000000	27.424
1347	29.133	6.437000000000000	31.142
1348	28.333	6.589000000000000	29.126
1349	28.717	6.3870000000000000	30.694
1350	83.904	1.0920000000000000	2.336
1351	60.032	2.6440000000000100	27.738
1352	90.758	1.8930000000000000	0.717
1353	50.08	1.6640000000000000	40.307
1354	50.285	1.6850000000000000	40.237
1355	51.194	1.3770000000000000	39.968
1356	93.741	1.2860000000000000	0.083
1357	68.992	2.405000000000000	28.698
1358	96.813	1.5300000000000000	0.128
1359	45.491	2.1090000000000000	44.269
1360	44.346	2.315000000000010	44.128
1361	45.446	1.7340000000000000	44.646
1362	43.117	2.4710000000000000	43.706
1363	42.803	2.409000000000010	43.341
1364	43.45	2.6600000000000000	43.866
1365	45.734	1.5140000000000000	45.03
1366	46.752	2.202000000000000	45.843
1367	47.661	1.8320000000000000	46.528
